track_id,track_name,artist_id,artist_name,album_id,album_name,release_date,popularity,duration_ms,explicit,external_url,query_genre
14897YS6XSUfM3ObwhqSmz,"Musik zu einem Ritterballet, WoO 1: No. 4, Romanze ""Minnelied"". Andantino",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,0IeV9kqWkjdcQfM29XKbLv,"""Classical Serenity: Bach, Mozart & more""",2026-02-25,,41973,False,https://open.spotify.com/track/14897YS6XSUfM3ObwhqSmz,classical
2zrkoNOgvftGWxWjnMsTVw,"La stravaganza, Violin Concerto in D Minor, RV 249, Op. 4 No. 8: III. Adagio",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,2WLkh1kRTz71DkMaxy7T5e,"""A Serenade for Winter"" - Classical Works",2026-03-01,,77600,False,https://open.spotify.com/track/2zrkoNOgvftGWxWjnMsTVw,classical
79TijwLewpViZm5O2BIIG6,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation V. Un poco allegro",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,6DLUbxaCsvFWNhVc8h7Di2,"""A Piano Celebration - Chopin, Bach, Beethoven & more""""",2026-03-04,,59093,False,https://open.spotify.com/track/79TijwLewpViZm5O2BIIG6,classical
1uKmqVQhNbUIAK6zRxxKuO,Interlude,4VbLknkcJMhSninTvMZbfE,Sophiegrophy,36kKGDnOUYSlSbFUL80ByJ,BOLD,2020-05-22,,90000,False,https://open.spotify.com/track/1uKmqVQhNbUIAK6zRxxKuO,hip-hop
4vJpstkVucMRwpuo4BPi1N,Lotusiin Huuhduud,5h0y4SaXIaUGl6GQq7QfOm,Quiza,5Cayz1jb6PMFbHwxj48uRH,The Singles Collection,2023-05-15,,223563,False,https://open.spotify.com/track/4vJpstkVucMRwpuo4BPi1N,hip-hop
3ddaKYnyu4TCp7yVRUS44W,Lost Found,6Nshc57LZ1DmAhOtXJhvDp,The Architect,7GersHgrVXVXeTUS4kIV49,Sp 404 Sessions,2018-08-06,,126353,False,https://open.spotify.com/track/3ddaKYnyu4TCp7yVRUS44W,hip-hop
5Fi4of7qHrpyhs52EVzpbG,I Wanna Be Your Man,1vwcHXpc5g75lakGYbUEJ3,Ironik,2g1dhmCOtFDpxltOj6FqKG,Gangsta Love: Rap Classics,2020-04-04,,177360,False,https://open.spotify.com/track/5Fi4of7qHrpyhs52EVzpbG,hip-hop
21MonyEUXVXxQ0IRwns6rb,You Are My Sunshine,2E1ox72YG38Vc6YrX6yknP,KIM of Diamonds,14DzXWGZhamRAECwzDrEzV,Kim of Diamonds,2018-07-22,,208667,False,https://open.spotify.com/track/21MonyEUXVXxQ0IRwns6rb,hip-hop
6ddTWOcmLZrPSgwgRgWIS1,Tomorrow,50XXm4ZNR0nbbdzkYSRKyy,Vinci,5JDfHrwJOK8UuG0GdZmP09,MARMER,2020-04-03,,290550,True,https://open.spotify.com/track/6ddTWOcmLZrPSgwgRgWIS1,hip-hop
6yJ8wMX4OJJOv7oXENPWLF,Finer Things (feat. Unecc),50JWagowxZwthG2K9JJ40v,Bigg Nugg,7DjHmlvDHwQpPtbm94eggW,"Nugget, Vol. 1",2008-01-01,,190493,False,https://open.spotify.com/track/6yJ8wMX4OJJOv7oXENPWLF,hip-hop
5SAhxDcLMUMvDeGWfBFN16,Gloom,3Cp1aYmljsxNYyvkggWvI7,Pirmin,2PlzdITaIYs9PFkpZmHfNw,Gloom,2021-04-09,,151812,True,https://open.spotify.com/track/5SAhxDcLMUMvDeGWfBFN16,hip-hop
4f80phwnHIrm7kQZReaSsx,Double Dutch (I Got This Interlude),0jQ1biB9sIpp8F8FMVQ0Rv,Tori Fixx,2JjJnpbtmm4BrFq5R6VH3h,Couture (Cr-2),2008-01-01,,132853,False,https://open.spotify.com/track/4f80phwnHIrm7kQZReaSsx,hip-hop
7KbobvYyxaNfkqkDraCus9,ALL GONE,5tKCNG2Fft4Iz6JKjpPXUm,Tristian Workman,0HDlRuaRD4llnXW50SXB5j,PAINLESS,2023-09-01,,161379,True,https://open.spotify.com/track/7KbobvYyxaNfkqkDraCus9,hip-hop
43NA2Wq7xdlqN3ZvaYJ8jP,Foolish Wise Man,23yxO4nVI3C2CoXIkYLifD,Theory Hazit,0R8QeiATOpvHDZ31ex28OD,It's Whatever,2017-01-27,,106105,False,https://open.spotify.com/track/43NA2Wq7xdlqN3ZvaYJ8jP,hip-hop
2EeKlHA7I2RRzNCx2toeRm,Kaif,0IQAAFdjbFtxswGuEvRJVz,B.Jigga,0ifwW2JSqhvU7W8hwctvtG,3 a.m.,2022-03-25,,192000,False,https://open.spotify.com/track/2EeKlHA7I2RRzNCx2toeRm,hip-hop
0RZWCQ6MP3YHCaWtvBULYa,Un Prato di Viole,2NOoUNfEOZoIGY8wd94Nqh,Magico,1YlaclzI8tlRN6QT7FQMdu,Duemiladodici,2012-03-20,,258015,False,https://open.spotify.com/track/0RZWCQ6MP3YHCaWtvBULYa,hip-hop
0XaRvpFwa9cVe6fpzqTdZQ,Eternal Return,4ff0hpX7GcpWwcyoSlcJL7,Salome MC,4D7QvR328ccF7P6PK0q5Uj,Unveiled,2014-06-11,,97567,False,https://open.spotify.com/track/0XaRvpFwa9cVe6fpzqTdZQ,hip-hop
21O06L6yICMyQhhbnYsj6B,2 2 Badmind - Radio edit,0OQMboUFqvRDtnH3jIqwye,Two4Kay,6GpAWpK22m2ZpNaUHYwIEz,2 2 Badmind,2017-05-04,,184320,False,https://open.spotify.com/track/21O06L6yICMyQhhbnYsj6B,hip-hop
6TWrY9L2c68b9JFvmzKVL9,Good as Hell - Bad Royale Remix,56oDRnqbIiwx4mymNEv7dS,Lizzo,4nYdIS2yJcHsaYFhbLoDpB,Massive Floorfillers,2021-11-05,,213600,False,https://open.spotify.com/track/6TWrY9L2c68b9JFvmzKVL9,hip-hop
0XbdzjZH4MtqtwIRqjyher,Ghost,1uW2ubSqHmEUaTRFcI5hPq,ImYoungin,2nqjJwJIRVmocQCb1DKL1c,Ghost,2019-03-13,,152607,True,https://open.spotify.com/track/0XbdzjZH4MtqtwIRqjyher,hip-hop
7GVJlEw9ADvrMbT2MDOkJm,U Down?,3m1knVGHFKK57xnleGMHcJ,Hell Rell,0eszvxbS9Wa69ytuuHqY7Y,Hard As Hell (Collector's Edition),2010-11-23,,27640,True,https://open.spotify.com/track/7GVJlEw9ADvrMbT2MDOkJm,hip-hop
0XcAYPGJru0d7RgCAoxv3o,GOD IS GOOD,5tKCNG2Fft4Iz6JKjpPXUm,Tristian Workman,2RrTpW5YhiUn9GyXE8XuKJ,GOD IS GOOD,2021-09-02,,232800,True,https://open.spotify.com/track/0XcAYPGJru0d7RgCAoxv3o,hip-hop
58iNg8z3O92ymO1L0tuc39,Misled Youth,0ygUTMnDOf7kzKgkE7Rynd,Twan G.,2Dz9Dxsz9AsPNJCBULPf6l,Stand on Business,2024-06-02,,170276,True,https://open.spotify.com/track/58iNg8z3O92ymO1L0tuc39,hip-hop
2KG76XBTXnmjl9GRWQQ3TO,Informer,3uZFBSsMiooimnprFL9jD1,Snow,29KFgqU4JVOuyD7rcXAGao,Summer Music,2021-07-16,,256906,False,https://open.spotify.com/track/2KG76XBTXnmjl9GRWQQ3TO,hip-hop
2r4Lw5KAXn8xTYpvnzOUQn,SICK MUSIC 1,1UlLSnpsaY8RdH6W5BRObN,Jel,79AhDOSe4P5io2KKCACivI,Greenball 6,2015-08-01,,17373,False,https://open.spotify.com/track/2r4Lw5KAXn8xTYpvnzOUQn,hip-hop
6Qbd8TzPcg48aKbE8JOtId,The Jacka (Intro),1Z3HvW1V35gdsbhY20SMoU,The Jacka,3XUnJ9BmUi2hz4iuak3XwA,Dr Jacka Mr Hyde,2015-06-28,,16027,True,https://open.spotify.com/track/6Qbd8TzPcg48aKbE8JOtId,hip-hop
6UhWoY8x9vBV3Sgf0o1PYy,Special (feat. SZA),56oDRnqbIiwx4mymNEv7dS,Lizzo,0CSrc8kZQWVvhEVcc2YiuG,HITS HITS HITS - 2024,2024-05-22,,174748,True,https://open.spotify.com/track/6UhWoY8x9vBV3Sgf0o1PYy,hip-hop
0XbZyJku32wtOhTY2iRv4L,Enter,2eHvc7bebwUbjDw4SZkubY,Eligh,74zJ3CTyMzyVIGEwWfewVU,Last House on the Block,2018-06-15,,19973,True,https://open.spotify.com/track/0XbZyJku32wtOhTY2iRv4L,hip-hop
5hqFc9FoLMBC2SAikjmw05,Hey You! Skit,3lShmS9FBjiOfFURcLkihv,Gimma,6uhe8yYdNqpFN2H5b5plQi,Panzer (Re-Edition),2017-09-01,,7720,True,https://open.spotify.com/track/5hqFc9FoLMBC2SAikjmw05,hip-hop
0XbDiA9hsdi31bKXMVh7ZD,Cudno Ime (Skit),2qvacrMqliC2lSPz07mPUM,Scriptor,5HcmThZgixiJP0ieOHKdPN,U Sjeni Smrti,2013-07-01,,23328,False,https://open.spotify.com/track/0XbDiA9hsdi31bKXMVh7ZD,hip-hop
1YAFQYb4is8uNIKZKgovhX,Lately,1f9suOMh8g32gAfMAHoNCI,LB SPIFFY,516tdweW7ISO8FxdZipfD6,Rap Ballads,2023-12-16,,163834,True,https://open.spotify.com/track/1YAFQYb4is8uNIKZKgovhX,hip-hop
0Dq9SYO7pDXZN88i8OQVJW,Game 4 a Fee,2af0eYKdPNM2lBvKVH716J,D-Weez,3Zk89Oy1PfM6fL86RMghIx,"Streets vs Social Media, Vol. 2",2019-08-29,,184320,True,https://open.spotify.com/track/0Dq9SYO7pDXZN88i8OQVJW,hip-hop
6peQFPHxRGmFT9LEaYyNXK,Mujila - Cherche midi,5u45xl7D9HpJJvRo0joct8,Baloji,5FLzGPzhkQAXlwtibek0a7,Omen (Music from and inspired by the motion picture),2024-04-05,,208840,False,https://open.spotify.com/track/6peQFPHxRGmFT9LEaYyNXK,hip-hop
2EJjNriDUcSjLMki4j9jZa,Champagne Popper,071ivryUPBugVDzNQQCxyU,1k3,0ZOxjeKnHSatqqibBHFbdI,Champagne Popper,2019-02-04,,195761,True,https://open.spotify.com/track/2EJjNriDUcSjLMki4j9jZa,hip-hop
1lFg35dibjkMbX5S21lE7U,Erlösig (KG & Morricone Remix),6rjJd6hQrTcYS7vgigd4uF,Jeans for Jesus,0E3Bf7w3TIYuh3zPoeHIY7,Jeans for Jesus (Remixes),2015,,208714,False,https://open.spotify.com/track/1lFg35dibjkMbX5S21lE7U,hip-hop
4ImDB9v2rO47YeWRL6iQjc,ריקוד השבטים - Instrumental,0bqLkcEDetOdSIa2XZeQ8T,Shi 360,2ITKVSNICbLyvVIxeFOIqY,ריקוד השבטים,2009,,208760,False,https://open.spotify.com/track/4ImDB9v2rO47YeWRL6iQjc,hip-hop
3brrTAz1gYXKlPJ1fYEYoW,C'est comment,4MGZzszB4Hh10NBMoyHAXI,Omg Oumy Gueye,2SF790C8acG1gG0vMNsEhm,Couleurs Rap Afro - Les griots des temps modernes,2021-10-30,,175000,False,https://open.spotify.com/track/3brrTAz1gYXKlPJ1fYEYoW,hip-hop
2QjrsTMpBBYsT3OLeAY65b,The Show Goes On,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,65IONvgaDj1g2Ndr5502lz,Junk Boat Bangers,2024-05-03,,240099,True,https://open.spotify.com/track/2QjrsTMpBBYsT3OLeAY65b,hip-hop
4gSawvAG6YjjmlDB9yVCu8,13,2G4Vq2qJCNYxbUWU4vAXBN,Sina Faryad,06eKKxeknTG2cU4EsTMiIj,Ravan Gardan (Persian Music),2013,,161593,False,https://open.spotify.com/track/4gSawvAG6YjjmlDB9yVCu8,hip-hop
0ZPDYMwfc1VLf6Bv5adWWF,FYS,3KqTX4SYuQc0JrBdifD9Q7,B.Glenn,1DtifwDdK46d749abGFAws,ForTheLove,2017-07-05,,263016,True,https://open.spotify.com/track/0ZPDYMwfc1VLf6Bv5adWWF,hip-hop
0b2ZBgvZVXBRVtlyhB1JID,Череп,6XiC61alnuiMUVER6692Y1,BITZ,0GBGAu4JywxFxBVd9gHzsI,CYBERPUNK Revolution,2022-10-24,,134955,False,https://open.spotify.com/track/0b2ZBgvZVXBRVtlyhB1JID,hip-hop
0kzc9svOpDFGvXqotkzsJQ,Innocence,7Deq6h1m0Wfx2CVkRnz2DB,Amo Achille,5bPmht0PXHaQU9gaHCfXmX,Mistress,2021-03-26,,227509,False,https://open.spotify.com/track/0kzc9svOpDFGvXqotkzsJQ,hip-hop
1kyvGTQZ2vXaEfzgwjt1Aq,UNTITLED 03 (2010),2QqZXA3oSzXkDDUyRAtATs,Oriole,02VqZNmMVHAivicOP4Qumk,20th Anniversary Beat Tape Part Two,2022-08-02,,190000,False,https://open.spotify.com/track/1kyvGTQZ2vXaEfzgwjt1Aq,hip-hop
5hwPk76rrQp2wkJf4UPUxP,It's You,4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,0pi3VMeVjAY9PfBgqtT4HB,Straight Up Ballads,2022-03-18,,212606,False,https://open.spotify.com/track/5hwPk76rrQp2wkJf4UPUxP,hip-hop
7mJZVpns9Fb7IzMQl9UteP,Feel Good Inc,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,7cbyHmDYUtqdAV6PIFQurQ,Halloween Party 2023 - Pop Hits and Scary Vibes,2023-09-29,,222640,False,https://open.spotify.com/track/7mJZVpns9Fb7IzMQl9UteP,hip-hop
6PWruSgHQZhikrhWkxvfW2,Tirando Onda,3BmFUM6rN24KogfkjnvK45,Jae,1iMTHoXeOuuYLvrp9g4BXb,Trip to Rio,2016-12-02,,250000,False,https://open.spotify.com/track/6PWruSgHQZhikrhWkxvfW2,hip-hop
48Wgu915uUv3M71JOk3fNi,Track 11,3PU8Ju4WBYNY5xvJE3DMfV,Ras G,4al9vvS6itDgMynwzmU779,My Kinda Blues,2017-10-14,,28000,False,https://open.spotify.com/track/48Wgu915uUv3M71JOk3fNi,hip-hop
48WpvMV5iaNut7hyT2oli8,I'm No Angel,7KGlfdlPYLWyfMTxAOmMc2,Conspiracy,4u5pWN1Bq4X5z9LTdL7y0S,I'm No Angel,2015-07-31,,241503,False,https://open.spotify.com/track/48WpvMV5iaNut7hyT2oli8,hip-hop
5Fse64IueomkNcJ5vERV2W,Tonight,4480P62XcAkqNwqeIxPbuY,Katastrophe,7ow29Tuk3NATdkRN8Leb2n,The Worst Amazing,2009-10-05,,197653,False,https://open.spotify.com/track/5Fse64IueomkNcJ5vERV2W,hip-hop
2KGVMD17JIevapL6IPis6j,Blue - Chillout Mix,2LpjtFRnT4SAYdDJOZQqgT,Stunner,7sfcUaZB21vnvwvq0wojmX,Happy Easter Chillout,2015-04-03,,476000,False,https://open.spotify.com/track/2KGVMD17JIevapL6IPis6j,hip-hop
1WRuEuIyQySATyfNU0cYtE,Good as Hell - Two Stacks Remix,56oDRnqbIiwx4mymNEv7dS,Lizzo,0AQtBkWynEDvWbcvdS8GIm,All Day Feelgood,2022-05-13,,177314,False,https://open.spotify.com/track/1WRuEuIyQySATyfNU0cYtE,hip-hop
7pe40Q63A7RNa4uYIJ2gfM,"Crumbs in My Butter (Featuring Sara B Sass, Wunder + Aquil)",28IRXrpjrPljBR7IrvarGP,See More Perspective,0NQsw4gG4BVmIfg7HoFMla,Architextual Design,2010-11-30,,226208,True,https://open.spotify.com/track/7pe40Q63A7RNa4uYIJ2gfM,hip-hop
2jRY76pBcHpWHCH13lojVE,Alvin's song,5KKeM6RPO28tdTSnoX8mEH,Domain Brown,4qigZGAxCsBr7N1daIg4PV,well thought-out overthinkings,2022-06-01,,50418,True,https://open.spotify.com/track/2jRY76pBcHpWHCH13lojVE,hip-hop
41VhkoZ87mOd71PiNrD72B,Ego,6DjKZIg3E28qhaTyxMUQeN,Lil Los,3dNHVuyO8JLmgChJW0jlyC,Trap Vibes 2,2018-12-21,,112535,True,https://open.spotify.com/track/41VhkoZ87mOd71PiNrD72B,hip-hop
6fahD4h49gzpVFmWMjx24e,The Show Goes On,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,7c6n7XGjV9AqLJFwPjHk0L,Bachelor - Party,2024-03-23,,240099,True,https://open.spotify.com/track/6fahD4h49gzpVFmWMjx24e,hip-hop
2slRK9JxBb2FIUJpOIgwFu,Proto Intro,6rKQNkcyqnb5IHJF3gEk7M,Deep Dickollective,1KOzVoZf5VXPkrzpwX6e5Z,The Famous Outlaw League Of Proto-Negroes,2004-02-06,,113573,False,https://open.spotify.com/track/2slRK9JxBb2FIUJpOIgwFu,hip-hop
0Z5Y516s9S3pFCS84wRRRt,Special (feat. SZA),56oDRnqbIiwx4mymNEv7dS,Lizzo,0a6b8NFhLNdsXuiCDmNZKT,Summer BBQ 2023,2024-06-01,,174748,True,https://open.spotify.com/track/0Z5Y516s9S3pFCS84wRRRt,hip-hop
2A264UOW4dpoNepbd7WOfO,Runtown,29sIf7R88MB3MqLbJY2ADL,Shadaya,411uPfKeT8zrKv9SA4iwnH,Runtown,2018-10-21,,206628,True,https://open.spotify.com/track/2A264UOW4dpoNepbd7WOfO,hip-hop
2gG63R4cUBnghePZfYM7sP,Reži Me,3iWpXbNwElRVnupsrhjzpM,Elemental,55ws6cFs5bhzXKcVnrzSqU,"Best Of Balkan Rap, Vol. 3",2019-03-20,,230973,False,https://open.spotify.com/track/2gG63R4cUBnghePZfYM7sP,hip-hop
24pvqgyhIJ7PFhXD3VAR5Q,מתלה בלה פול,5Tum8PSnTp9e0ONe3AiDFm,Guy Mar,3YeliMEct1Oc5i9H9FoNNR,מתלה בלה פול,2019-09-26,,172173,False,https://open.spotify.com/track/24pvqgyhIJ7PFhXD3VAR5Q,hip-hop
4yvzjvEOHPOUAZTj66VV3K,Le Rêve,6EuUouC8FkiYAqUW5uGlAe,RONIN.FM,4zyqHlIpG4MwUhGOAZW4Q4,Origins,2017-08-25,,389911,True,https://open.spotify.com/track/4yvzjvEOHPOUAZTj66VV3K,hip-hop
47kbwDsEXaJCUZiFYuRevj,Not Perfect (By Any Means),0jQ1biB9sIpp8F8FMVQ0Rv,Tori Fixx,23KJA7PMqK8jR9WC5lPP4A,The Fixxology,2009-12-08,,222080,False,https://open.spotify.com/track/47kbwDsEXaJCUZiFYuRevj,hip-hop
12trt9LcMMQZFrxsbLmqOn,Pack Your Bags,6BiFMvrwcCNLMVmZfgP8XL,Red Shaydez,4s12M4WPY83t7IDBPR9BZr,Magnetic Aura,2016-09-26,,223152,True,https://open.spotify.com/track/12trt9LcMMQZFrxsbLmqOn,hip-hop
7sH0sG6f5VkjRa19LJAJ9m,Tintili Tintili,7hlxGtqTyEluxliaCRQ6SL,Dope Boys Bapele,1FTg0QKVE7T3F9SIuhy4wP,Tintili Tintili,2022-03-07,,309733,False,https://open.spotify.com/track/7sH0sG6f5VkjRa19LJAJ9m,hip-hop
35IFnSI5HTQxkRUdhB1lg0,Cowboys Don't Cry,6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,4IpN7rEEU5dYkYe9LAQsfI,Millennial Singer Songwriters,2022-06-03,,189969,False,https://open.spotify.com/track/35IFnSI5HTQxkRUdhB1lg0,hip-hop
69HdczmayfJR94Dw7QACix,Sarbaze Mardom,16I4VV6bQ69q58Of1kN7kR,Farzan,2k5sHasV5SO5yJZffrrlEE,Taghir (Persian music),2013,,138335,False,https://open.spotify.com/track/69HdczmayfJR94Dw7QACix,hip-hop
4w9r50l7d16MpMhMH15myO,Bilbilikos: La Rosa Enflorese (Ladino),7DpvcVkEuWefUDEAAirM2w,Los Serenos Sefarad,1wpL5VeBhEKhhvk09ym3QL,Los Bilbilikos,2017-09-15,,319189,False,https://open.spotify.com/track/4w9r50l7d16MpMhMH15myO,hip-hop
3KcUKyrFMnjVQzLJE6TRmZ,Paradise,7Bue3Pwm9IyoxJr6cwb8DD,Samzy,2Uk6FsHe1dpRpFmZXZWWYL,My Predicament Vol1,2015-04-07,,236120,True,https://open.spotify.com/track/3KcUKyrFMnjVQzLJE6TRmZ,hip-hop
64UERTRP5EpeywgMutgHJb,Intro,1fhvwCr1HKEZgZYOrfsHyk,Ison & Fille,7xyMcqXQjrMZxiwZ28KC29,Vår sida av stan,2002,,24160,False,https://open.spotify.com/track/64UERTRP5EpeywgMutgHJb,hip-hop
4GkH9RGSqaGwsIzLSlRh7u,Most Clubbinist Cat,1SXhYpaUVlcBQiAihU8tHb,Bleubird,7ulzHSTdYsflAafCNMiNbD,Sloppy Doctor,2003-10-04,,22600,True,https://open.spotify.com/track/4GkH9RGSqaGwsIzLSlRh7u,hip-hop
5d3JPkdepn3x4cN0EE7deu,Coping (Chopped Not Slopped),2MRkO7nyapejkugA9e2OUo,M.C. Mack,7d0Cr5fVrpxpTHxfR3Iori,"Pure Ana, Vol. 6: The Grand Finale (Chopped Not Slopped)",2019-08-16,,417840,True,https://open.spotify.com/track/5d3JPkdepn3x4cN0EE7deu,hip-hop
0zzLwp1hkn8vNHYMJLLla4,Savage,5tKCNG2Fft4Iz6JKjpPXUm,Tristian Workman,288mUBxK8cbdEn5nq6ywax,Lost Dying to Live,2020-02-02,,194652,True,https://open.spotify.com/track/0zzLwp1hkn8vNHYMJLLla4,hip-hop
0LlyDZamxwhkccNN9kNQDj,Dime Piece,5CwMzhQzGNdjTgjI88nDGk,UKNWN,3dtP08g7TJh7zuojwD8XTu,22,2020-06-19,,123137,False,https://open.spotify.com/track/0LlyDZamxwhkccNN9kNQDj,hip-hop
1uKLPpAcqpAL0F3z2vUfwy,Идент,1IDwiBA0xlOSTzhh7fw03s,Kamikaz,3WE7OUCt6bwscVf0GObjoN,Идент,2024-03-13,,140562,True,https://open.spotify.com/track/1uKLPpAcqpAL0F3z2vUfwy,hip-hop
1lCI0L3rzc8ckh1vT9QHgq,It's You,4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,4VnmAF76mFFAByK7QjSLkF,Shed a Light - Perfect 10s,2022-09-16,,212606,False,https://open.spotify.com/track/1lCI0L3rzc8ckh1vT9QHgq,hip-hop
0Zzhp1XzGLGmZ6oszs2cVW,In the Morning,5vk8bS8LJXY388eQZRax8r,TL Jones,3vFHt56z4Owyhq9TI60uYQ,No Chaser,2018-07-23,,191216,False,https://open.spotify.com/track/0Zzhp1XzGLGmZ6oszs2cVW,hip-hop
6Wt4UoyUdtWiAnKERlEBna,I Gotcha,6fIQEDGycqVwBy5NmzGANm,Spy Coastal,6QshqSLJ0FaNoZDyzkOBcB,I Gotcha,2018-07-05,,192836,False,https://open.spotify.com/track/6Wt4UoyUdtWiAnKERlEBna,hip-hop
71iWL08zCZLTIWMvtDx70I,Vive Jesucristo,5IUrWxu0b3AStKu8sSDO5B,Carlos Leal,6COjWm2sDkrq12g6ethK6b,Vive Jesucristo,2016-04-28,,203839,False,https://open.spotify.com/track/71iWL08zCZLTIWMvtDx70I,hip-hop
1lCoeripL88xsDJZO6UbJp,Evo Me Opet,5Szc3VZ4oiyEdAK2eMbROk,Vojko V,3o4SNRJMo9h55N7PJ97CdJ,The Best Of 2022,2022-12-07,,235360,False,https://open.spotify.com/track/1lCoeripL88xsDJZO6UbJp,hip-hop
5qR1Ru6KOb98tW9cukNMn2,LowKey,26MGeWJRZSkVTWYnK0IfTV,CY Muzik,3hXzUoFJ4HdWtdN7aUG1Ac,Birds Eye View,2021-11-18,,149664,True,https://open.spotify.com/track/5qR1Ru6KOb98tW9cukNMn2,hip-hop
2L3DgNpGAm21aw5hBm7F3G,Gautaborg,46VwdSiSccsgzNhJP9sGhQ,Emmsjé Gauti,4HtpiUteyy63Gb8mngB0su,Þeyr,2013-11-15,,261596,False,https://open.spotify.com/track/2L3DgNpGAm21aw5hBm7F3G,hip-hop
2E4emhTMH8j3QyHih9MuYb,Sanning & Konsekvens,2pgHOvqTXn3lNMeGHILAwX,Faal,7DLHU8WoE4YgxwMGGXsGbe,Mansa Musa,2017-06-09,,222702,False,https://open.spotify.com/track/2E4emhTMH8j3QyHih9MuYb,hip-hop
2v89DDcCn4IsSgUuJ1MHZu,Priroda i društvo,3iWpXbNwElRVnupsrhjzpM,Elemental,2IJsvPEvkCEn5L1sYgtbV8,Prvomajska (Music of Croatia),2020-04-28,,259160,False,https://open.spotify.com/track/2v89DDcCn4IsSgUuJ1MHZu,hip-hop
3ZWEowC15VLmK0sUGexxsV,Un-Der-Stand,50FVnNkMq8PzJFSSmEAx8K,K Kutta,6NDrcSBS1JfcJ5pmGLEMKa,Red Cheeta,2018-02-12,,197426,True,https://open.spotify.com/track/3ZWEowC15VLmK0sUGexxsV,hip-hop
1YAsMNDFlyjAAjVIjop3XN,6:30,6DjKZIg3E28qhaTyxMUQeN,Lil Los,3dNHVuyO8JLmgChJW0jlyC,Trap Vibes 2,2018-12-21,,112692,True,https://open.spotify.com/track/1YAsMNDFlyjAAjVIjop3XN,hip-hop
0UNZvTpCcKFc6y3ck5VVI4,3RD MISSION,5tdTldHOWl0iRO4jtII6tv,Youngs Teflon,2nGO2sbO4fFjVsUWLV8ceq,TEF LONDON,2009,,74396,True,https://open.spotify.com/track/0UNZvTpCcKFc6y3ck5VVI4,hip-hop
4gsWUuqyV0HMUsoCdHglGV,Slow Motion,0zpgbdJVXgMkKpYsKuKp2J,8L,6LVixvm695XsuOUsmD1w3A,Moses,2017-09-08,,225201,False,https://open.spotify.com/track/4gsWUuqyV0HMUsoCdHglGV,hip-hop
2GgluxZqcXUDrIc6lr9MWf,Special,56oDRnqbIiwx4mymNEv7dS,Lizzo,3VUpmkpmXQsRJFjSgFPJ0g,Proud & Loud,2023-05-26,,174748,True,https://open.spotify.com/track/2GgluxZqcXUDrIc6lr9MWf,hip-hop
3BHLS0UkV5U7wPkvtylm9N,Dark,6FgZ2bTZjeEpCSHb6DgfSv,Kenny K-Shot,4WtZHy3MDKTt5VOysczx4R,Inception,2019-12-02,,222928,True,https://open.spotify.com/track/3BHLS0UkV5U7wPkvtylm9N,hip-hop
1Tb0DoEvBaV33w6uYd5VAW,Lipstick Lover,6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,71gMCgkzrTRiuPvYCxCcnI,Late Night Pop,2024-05-16,,169386,False,https://open.spotify.com/track/1Tb0DoEvBaV33w6uYd5VAW,hip-hop
7lNla7O41YvYPFjqq3a0AL,Gharibe,0Tvuhy3Z9svIM16dPhNgb9,Mohammad Bibak,2wIAbCEk6ujLhwZkcKg5s0,Gharibe,2017-03-12,,254813,False,https://open.spotify.com/track/7lNla7O41YvYPFjqq3a0AL,hip-hop
4cu6MDoCNNoYrJvTpzxMgG,Honest,3jvRfYPLLXt1BSq45xzqPb,C.W. Da YoungBlood,41GvV2dfLIbpldSpBWBXYl,G.O.A.T. (Greatest of All Trappers),2019-05-01,,106653,True,https://open.spotify.com/track/4cu6MDoCNNoYrJvTpzxMgG,hip-hop
24q9dAmaTEqKQjL7EoDs6C,D'twelve,5OJ9jD6lY1mFZf48h5WLBK,Old Grape God,13tdLDrO17lsyoSZtKhBJX,"Time Travel 444 Mixtape, Vol. 6",2019-06-28,,222480,True,https://open.spotify.com/track/24q9dAmaTEqKQjL7EoDs6C,hip-hop
0FLF8Rvin8XrPT7Hd7nJLN,Coco Verde,3BmFUM6rN24KogfkjnvK45,Jae,1iMTHoXeOuuYLvrp9g4BXb,Trip to Rio,2016-12-02,,473733,False,https://open.spotify.com/track/0FLF8Rvin8XrPT7Hd7nJLN,hip-hop
7lI2fAkude8tca8gJZdGSF,Matthew Chapter 27,1YE0dGV7nezWn3VHWU6Zvo,Christian,3wj8XPVktku5xhDqkF36Rl,Christian,2008-01-01,,710333,False,https://open.spotify.com/track/7lI2fAkude8tca8gJZdGSF,hip-hop
